run_id,dataset_id,model_id,sample_id,sample_fraction,sample_seed,metric,metric_params_json,fitness_filter,score,lower_bound,upper_bound,exact,numerator_mass,log_numerator_mass,denominator_estimate,denominator_lower,denominator_upper,enumeration_k,tail_bound,reachability_states,dfa_states,runtime_s,core_runtime_s,peak_rss_mb,alphabet_hash,prior_hash,status,error_type,tool_version
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,token_fitness.percentage_of_fitting_traces,,,3.3333333333333335,,,,,,,,,,,,,1.5742300349993457,1.5742300349993457,,,,ok,,2.7.22.2
classical-62c19af05d82,sepsis,model-b523ce8c871a,,,,token_precision,,,0.7189613665023501,,,,,,,,,,,,,5.238328441999329,5.238328441999329,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_fitness.averageFitness,,,0.7598789045871086,,,,,,,,,,,,,609.8574069410024,609.8574069410024,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_fitness.average_trace_fitness,,,0.7598789045871086,,,,,,,,,,,,,609.8574069410024,609.8574069410024,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_fitness.log_fitness,,,0.7976370939627563,,,,,,,,,,,,,609.8574069410024,609.8574069410024,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_fitness.percFitTraces,,,3.7142857142857144,,,,,,,,,,,,,609.8574069410024,609.8574069410024,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_fitness.percentage_of_fitting_traces,,,3.7142857142857144,,,,,,,,,,,,,609.8574069410024,609.8574069410024,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,alignment_precision,,,0.5009725455183189,,,,,,,,,,,,,169.0668741340014,169.0668741340014,,,,ok,,2.7.22.2
lmp-2ccc2667853f,sepsis,model-cc875e4feba2,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,,,,,,,,,,,,0,,7.825985269999364,7.825985269999364,,alphabet-138a8cad7346,prior-52e32ca139b2,reachability_state_limit,,2.7.22.2
lmp-4792c5a76bfe,sepsis,model-cc875e4feba2,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,,,,,,,,,,,0,,7.878501560000586,7.878501560000586,,alphabet-138a8cad7346,prior-fb949436194d,reachability_state_limit,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,token_fitness.average_trace_fitness,,,0.922764305026819,,,,,,,,,,,,,1.6304286960003083,1.6304286960003083,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,token_fitness.log_fitness,,,0.9342574367734782,,,,,,,,,,,,,1.6304286960003083,1.6304286960003083,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,token_fitness.perc_fit_traces,,,3.619047619047619,,,,,,,,,,,,,1.6304286960003083,1.6304286960003083,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,token_fitness.percentage_of_fitting_traces,,,3.619047619047619,,,,,,,,,,,,,1.6304286960003083,1.6304286960003083,,,,ok,,2.7.22.2
classical-cf8775eb9c78,sepsis,model-cc875e4feba2,,,,token_precision,,,0.5301164163995276,,,,,,,,,,,,,12.440625750998151,12.440625750998151,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_fitness.averageFitness,,,0.9682320210819118,,,,,,,,,,,,,53.72069559300144,53.72069559300144,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_fitness.average_trace_fitness,,,0.9682320210819118,,,,,,,,,,,,,53.72069559300144,53.72069559300144,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_fitness.log_fitness,,,0.9872590386093623,,,,,,,,,,,,,53.72069559300144,53.72069559300144,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_fitness.percFitTraces,,,87.9047619047619,,,,,,,,,,,,,53.72069559300144,53.72069559300144,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_fitness.percentage_of_fitting_traces,,,87.9047619047619,,,,,,,,,,,,,53.72069559300144,53.72069559300144,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,alignment_precision,,,,,,,,,,,,,,,,120.0000463560009,120.0000463560009,,,,failed,TimeoutError,2.7.22.2
lmp-9bd24bd7d03d,sepsis,model-d5afeb55020b,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,5.221411812311703e-06,5.221411812311703e-06,5.221411812311703e-06,True,2.3581767896466367e-07,-15.26020687724873,0.04516358552846244,0.04516358552846244,0.04516358552846244,,0.0,1638,234,0.9781597709989001,0.9781597709989001,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-e2fb2f41600b,sepsis,model-d5afeb55020b,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,4.0400506490475725e-07,7.389888233610755e-07,False,1.3807454462962152e-07,-15.795472119157562,0.26430346226728196,0.18684253437234633,0.34176439016221766,4096,0.15492185578987133,1638,234,1.0746407440001349,1.0746407440001349,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,token_fitness.average_trace_fitness,,,0.9935040633640383,,,,,,,,,,,,,1.1228473490009492,1.1228473490009492,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,token_fitness.log_fitness,,,0.9963305365132022,,,,,,,,,,,,,1.1228473490009492,1.1228473490009492,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,token_fitness.perc_fit_traces,,,93.04761904761905,,,,,,,,,,,,,1.1228473490009492,1.1228473490009492,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,token_fitness.percentage_of_fitting_traces,,,93.04761904761905,,,,,,,,,,,,,1.1228473490009492,1.1228473490009492,,,,ok,,2.7.22.2
classical-10c90e004a00,sepsis,model-d5afeb55020b,,,,token_precision,,,0.4184730084219246,,,,,,,,,,,,,17.840454302999206,17.840454302999206,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_fitness.averageFitness,,,0.1734225992628356,,,,,,,,,,,,,4.076925826997467,4.076925826997467,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_fitness.average_trace_fitness,,,0.1734225992628356,,,,,,,,,,,,,4.076925826997467,4.076925826997467,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_fitness.log_fitness,,,0.13631333005410728,,,,,,,,,,,,,4.076925826997467,4.076925826997467,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_fitness.percFitTraces,,,0.0,,,,,,,,,,,,,4.076925826997467,4.076925826997467,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_fitness.percentage_of_fitting_traces,,,0.0,,,,,,,,,,,,,4.076925826997467,4.076925826997467,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,alignment_precision,,,0.4426422388436003,,,,,,,,,,,,,10.045198517000244,10.045198517000244,,,,ok,,2.7.22.2
lmp-c60c17bfe927,sepsis,model-ef16dcd7e2c2,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,,,,,,,,,,,,0,,4.259212516999469,4.259212516999469,,alphabet-138a8cad7346,prior-52e32ca139b2,reachability_state_limit,,2.7.22.2
lmp-14a77e389fb9,sepsis,model-ef16dcd7e2c2,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,,,,,,,,,,,0,,4.412153978999413,4.412153978999413,,alphabet-138a8cad7346,prior-fb949436194d,reachability_state_limit,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,token_fitness.average_trace_fitness,,,0.2940004314960967,,,,,,,,,,,,,0.7147144419977849,0.7147144419977849,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,token_fitness.log_fitness,,,0.26588961197193384,,,,,,,,,,,,,0.7147144419977849,0.7147144419977849,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,token_fitness.perc_fit_traces,,,0.0,,,,,,,,,,,,,0.7147144419977849,0.7147144419977849,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,token_fitness.percentage_of_fitting_traces,,,0.0,,,,,,,,,,,,,0.7147144419977849,0.7147144419977849,,,,ok,,2.7.22.2
classical-0bdbdb8ba2c7,sepsis,model-ef16dcd7e2c2,,,,token_precision,,,0.4426422388436003,,,,,,,,,,,,,2.2000154050001584,2.2000154050001584,,,,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,alignment_fitness,,,,,,,,,,,,,,,,120.00011345100029,120.00011345100029,,,,failed,TimeoutError,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,alignment_precision,,,,,,,,,,,,,,,,120.0000500290007,120.0000500290007,,,,failed,TimeoutError,2.7.22.2
lmp-0f464d6e8c49,sepsis,model-f7d11931f1b3,,,,lmp_geometric,"{""calibration_basis"":""distinct_variants"",""parameter"":0.9548416039104165,""prior"":""geometric""}",,0.0034538108501666067,0.0034538108501666067,0.0034538108501666067,True,1.0513433043944496e-05,-11.46285678093722,0.003044009501399691,0.003044009501399691,0.003044009501399691,,0.0,38962,1228,14.410922893999668,14.410922893999668,,alphabet-138a8cad7346,prior-52e32ca139b2,ok,,2.7.22.2
lmp-a4c571420775,sepsis,model-f7d11931f1b3,,,,lmp_power_law,"{""calibration_basis"":""distinct_variants"",""parameter"":1.2100896380906945,""prior"":""power_law""}",,,5.813482089191444e-05,0.0042737733635850005,False,9.13055445466932e-06,-11.603884136321877,0.07959734311350267,0.0021364152185670113,0.15705827100843833,4096,0.15492185578987133,38962,1228,14.920380756000668,14.920380756000668,,alphabet-138a8cad7346,prior-fb949436194d,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,token_fitness.average_trace_fitness,,,1.0,,,,,,,,,,,,,1.315962564000074,1.315962564000074,,,,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,token_fitness.log_fitness,,,1.0,,,,,,,,,,,,,1.315962564000074,1.315962564000074,,,,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,token_fitness.perc_fit_traces,,,100.0,,,,,,,,,,,,,1.315962564000074,1.315962564000074,,,,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,token_fitness.percentage_of_fitting_traces,,,100.0,,,,,,,,,,,,,1.315962564000074,1.315962564000074,,,,ok,,2.7.22.2
classical-48fac8d2a692,sepsis,model-f7d11931f1b3,,,,token_precision,,,0.25762075419340746,,,,,,,,,,,,,23.106431516000157,23.106431516000157,,,,ok,,2.7.22.2
